sample_id,holeid,from_m,to_m,depth_m,x,y,z,MOD_ALT,WhiteMica,Chlorite,Carbonate,Epidote,Kaolinite,Dickite,Montmor,Alunite,Gypsum,Pyrophyllite,Diaspore,Zunyite,Water_silica,Hematite,Goethite,VNIRMinerals,aiMineral1,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Ni_ppm,P_pct,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ga_ppm,Rb_ppm,Tl_ppm,Cs_ppm,labeled
S02229,SYN-019,17.5,19.5,18.5,2.74,-160.41,18.5,Oxd,7.54,1.59,2.67,11.77,18.54,0.0,4.92,10.15,21.99,2.69,2.97,0.0,15.16,24.13,17.72,Hematite,Gypsum,1.18014,85.94031,,1.08083,363.79147,0.25721,1.24313,0.19349,,6.15434,137.18247,0.14673,2.87197,,3.33217,0.02029,,0.12485,5.72174,0.39518,4.38534,4.43622,8.99889,4.51257,116.09925,171.86964,4.22067,63.08587,3.21024,17.56462,6.98803,243.63451,,1.71294,True
S02230,SYN-019,19.5,21.0,20.25,3.46,-159.15,20.25,Oxd,6.81,3.28,26.36,0.0,1.68,0.0,4.27,8.13,12.9,0.73,0.56,0.0,27.75,34.93,24.44,Hematite,Water_silica,0.34439,7.3856,700.97172,0.09932,202.28445,0.16551,1.83686,0.22454,0.13679,8.83684,,0.10108,17.24276,5.63146,1.48155,0.14637,,0.46181,14.3071,0.18877,15.23489,0.11658,9.80032,17.91573,29.32069,46.68176,0.22509,286.6065,10.81473,102.51323,28.38916,15.43099,0.66641,2.51023,True
S02231,SYN-019,21.0,22.5,21.75,4.08,-158.08,21.75,ArgAvd,3.26,1.88,2.84,0.0,0.96,9.44,0.65,16.75,1.79,64.48,9.11,5.7,8.72,13.91,0.0,None,Pyrophyllite,17.94766,5.48034,198.26794,0.01162,689.63327,0.12247,3.01348,1.26704,0.39144,3.52821,22.74056,0.13725,10.01713,5.49142,,0.05138,5.98187,0.47213,15.86273,0.09166,217.36268,0.95904,1.11629,3.24622,42.62546,142.07762,1.13841,77.26805,1.26824,28.13433,7.83317,135.3022,,1.77056,False
S02232,SYN-019,22.5,23.5,23.0,4.6,-157.18,23.0,Oxd,3.39,5.28,0.0,0.0,3.46,2.63,4.76,7.85,20.89,0.0,34.3,3.29,27.96,29.88,32.69,Goethite,Diaspore,10.56183,8.56397,378.38452,0.70478,1155.72556,0.76193,8.27704,0.12368,0.34428,,40.37556,0.25952,4.31989,0.43227,1.14638,0.01428,22.32067,0.15708,17.71653,0.12291,12.71135,4.34461,21.30451,8.22701,12.33094,46.74435,0.27082,102.71579,1.43457,143.655,5.98798,35.44384,4.96176,,True
S02233,SYN-019,23.5,24.5,24.0,5.01,-156.47,24.0,Oxd,8.21,0.48,2.27,0.33,11.39,0.0,3.62,12.15,18.58,0.87,0.0,0.0,3.97,12.94,19.46,Goethite,Gypsum,2.77599,3.93869,349.60451,0.19594,37.29542,0.3136,1.42708,0.02936,0.59763,6.26694,29.11371,0.7501485448294386,,0.53617,0.23549,0.1344,1.23819,1.36227,6.83116,0.12862,127.68364,0.10814,4.02944,12.3206,5.97763,96.56278,0.11493,44.91904,,52.99831,10.80097,86.08143,0.5849,3.73385,True
S02234,SYN-019,24.5,25.5,25.0,5.42,-155.75,25.0,Oxd,7.78,3.28,0.0,0.41,14.58,0.0,0.0,8.4,14.57,2.39,6.2,5.62,20.83,69.35,32.31,Hematite,Water_silica,0.27717,4.90027,284.14736,0.619,138.67257,0.81289,0.76398,0.06952,1.04904,13.17223,23.62191,0.03983,7.96639,2.96972,1.16682,0.01328,0.73562,0.87882,16.90534,0.32039,105.42419,0.05731,7.17412,13.57008,82.71398,60.33169,0.20096,281.57618,1.26575,39.59922,18.81928,37.28178,,1.97322,True
S02235,SYN-019,25.5,27.0,26.25,5.93,-154.85,26.25,ArgAvd,1.94,3.18,0.45,0.0,6.29,8.88,1.17,49.65,5.32,23.06,20.98,3.72,6.79,2.97,3.77,None,Alunite,2.03703,3.55033,223.56945,19.399818967629155,136.34806,1.05858,6.72956,0.46567,0.25578,11.82036,33.0693,0.31975,4.23021,1.52094,2.31383,0.16583,6.55621,0.14824,6.71953,,24.03086,2.84071,28.95423,5.02147,26.56585,,0.42041,66.20299,1.4413,188.11123,7.98333,16.71418,5.35953,2.3051,True
S02236,SYN-019,27.0,28.5,27.75,6.55,-153.78,27.75,Oxd,9.86,2.98,4.85,2.47,9.7,0.0,1.33,6.41,18.8,3.83,0.0,6.19,25.93,50.46,29.9,Hematite,Water_silica,0.24915,27.30951,197.97789,1.71219,112.18552,0.09058,12.51876,0.32731,0.8318,30.58123,10.62929,0.02072,13.75749,0.8528,1.36578,0.20552,4.78783,0.35057,17.23864,0.20624,113.84074,0.70235,26.57057,45.91358,45.99724,83.53964,0.51212,116.55503,6.5988,15.94438,32.07229,165.22009,3.42975,1.9362,True
S02237,SYN-019,28.5,30.0,29.25,7.17,-152.7,29.25,Oxd,10.76,2.55,1.37,0.0,12.02,1.93,0.69,6.19,22.32,0.0,0.0,0.0,23.85,34.78,14.27,Hematite,Water_silica,0.76127,9.9981,78.50073,0.11644,103.97293,0.28017,1.08424,0.36242,0.41323,4.32316,11.72355,0.11811,6.40084,3.2009,1.04753,0.01259,1.19879,0.41255,8.0619,0.35458,64.74443,0.27547,4.82017,4.07515,32.80362,95.92936,0.23181,41.3829,1.75421,,6.26876,92.17149,0.118,1.4707,True
S02238,SYN-019,30.0,31.0,30.5,7.68,-151.81,30.5,Oxd,35.21,1.14,0.0,5.21,14.97,0.0,35.38,6.89,15.2,0.1,1.69,0.0,15.81,33.03,48.55,Goethite,Montmor,0.80944,14.53675,87.90927,0.36623,357.09888,1.12332,1.07411,0.93788,0.37108,4.26124,48.07728,0.02791,19.58213,0.20895,0.37819,0.02518,1.28921,2.19905,2.88147,0.10998,16.91294,0.14353,14.0182,4.70715,49.67904,241.52214,0.18133,16.61262,0.96237,45.02631,63.0041,113.11719,0.72801,1.95698,True
S02239,SYN-019,31.0,33.0,32.0,8.3,-150.73,32.0,Oxd,2.69,0.2,0.0,5.19,44.26,2.81,1.17,5.51,44.86,0.95,8.4,2.96,14.12,34.02,41.21,Goethite,Gypsum,2.47518,12.05223,623.50218,0.88943,52.31409,0.22165,4.24645,0.24814,0.92613,2.07221,67.10455,0.01515,80.76993,0.31082,3.35011,0.0297,,3.24218,17.19393,0.20049,32.91561,0.02936,16.6635,8.13312,10.7685,83.70092,,82.19703,,14.0237,15.60314,12.61258,0.39923,,False
S02240,SYN-019,33.0,35.0,34.0,9.13,-149.3,34.0,ArgAvd,1.19,1.63,18.44,2.52,5.82,8.97,5.44,38.15,1.09,81.72,22.47,11.04,7.33,0.0,0.09,None,Pyrophyllite,20.06437,18.40197,737.19803,0.69642,270.44116,7.36985,8.90202,0.05332,0.22164,25.27154,79.95617,0.32633,2.32013,0.60146,2.7404,0.26835,6.4333,0.31257,11.49163,0.21146,49.16115,2.02346,45.37873,10.30942,86.59249,84.23095,0.18031,135.96424,,12.20179,3.02841,19.46564,1.80155,0.45893,True
S02241,SYN-019,35.0,36.0,35.5,9.74,-148.22,35.5,ArgAvd,3.16,0.0,0.0,5.07,0.69,8.81,0.48,40.97,0.0,66.16,29.97,3.96,15.1,16.35,3.86,Hematite,Pyrophyllite,5.67491,14.3793,604.70406,4.2237,416.19808,,8.45831,0.10799,0.309,30.17737,7.5935,0.02298,7.47764,0.52175,1.33629,0.10501,3.67105,0.14374,25.41229,0.28606,3.30218,3.53503,11.21319,3.92676,44.06126,150.93237,0.19456,58.97956,1.40853,88.67547,12.90744,32.77786,0.9187,,True
S02242,SYN-019,36.0,37.0,36.5,10.16,-147.51,36.5,ArgAvd,2.59,4.58,0.0,1.32,20.56,1.88,0.0,40.59,0.16,29.57,24.9,5.43,6.88,2.86,0.0,None,Alunite,5.78177,22.34308,704.44762,0.72518,213.56918,0.71353,8.1327,,0.36802,30.93405,35.18156,0.08156,2.27183,0.67872,2.03533,0.06764,3.32715,0.07899,22.41828,,10.57934,2.68555,14.34795,3.2009,30.98563,60.52851,,67.08542,1.69272,49.57264,9.943,118.49883,2.23616,2.97473,False
S02243,SYN-019,37.0,38.0,37.5,10.57,-146.79,37.5,Fil,100.0,2.64,1.37,4.64,7.07,8.5,23.15,4.72,4.83,0.0,16.78,2.78,7.73,0.0,5.87,None,WhiteMica,0.5793,6.77914,132.44855,0.1543,137.37795,2.70228,6.27328,0.36387,0.23062,6.51325,125.39958,0.01541,2.09272,1.66659,1.39121,0.03098,30.25612,0.17944,8.26561,0.02307,49.94413,5.45712,2.33386,,42.35945,92.03038,0.29856,82.97078,1.19457,31.25262,54.94925,179.31613,0.46642,2.9962,True
S02244,SYN-019,38.0,40.0,39.0,11.19,-145.72,39.0,Arg,32.96,0.14,0.0,1.58,61.14,10.16,8.51,0.0,0.0,13.27,0.0,0.0,0.0,5.39,5.98,None,Kaolinite,0.66216,6.24681,78.88808,0.13033,182.73816,0.19859,1.10659,0.08078,0.09033,21.71119,43.10778,0.04824,1.84063,0.38688,0.41817,0.29911,2.05024,0.47034,3.77196,0.05189,17.13091,0.63844,0.89044,5.382,147.52698,27.61724,0.50398,309.65266,2.59607,20.98584,1.95082,28.34318,0.71035,1.8052,True
S02245,SYN-019,40.0,41.0,40.5,11.8,-144.64,40.5,Fil,98.08,2.1,0.5,0.0,11.34,6.06,37.13,2.88,5.66,0.21,18.99,0.16,8.37,1.73,1.79,None,WhiteMica,1.18515,4.52402,,0.19063,218.01175,,1.99596,0.32582,1.13641,37.16075,93.33978,0.31687,1.74337,8.6859,1.55716,0.05267,3.64709,0.36466,7.28173,0.04792,17.57936,2.81634,6.86393,7.14929,55.69187,80.18798,0.41816,47.33039,7.30491,64.95047,6.58055,43.66776,,1.44115,True
S02246,SYN-019,41.0,42.5,41.75,12.32,-143.75,41.75,Fil,44.62,27.69,34.24,0.0,5.6,3.62,5.72,2.26,3.94,1.86,0.0,1.65,8.92,1.57,3.4,None,WhiteMica,1.38586,11.05468,32.48156,0.13143,443.79901,4.548,2.39194,2.84482,0.44867,17.5015,23.55159,0.03408,14.62955,7.13057,1.35085,0.06332,9.40897,0.75256,61.59534,0.11716,15.92564,0.27941,4.39965,2.49923,16.19121,86.26734,0.35088,31.80628,7.95306,45.40329,16.48972,35.03008,,2.53984,True
S02247,SYN-019,42.5,44.0,43.25,12.94,-142.67,43.25,Fil,39.42,1.24,3.87,1.77,8.2,3.86,9.46,1.48,8.98,2.63,0.02,1.45,6.22,3.72,0.0,None,WhiteMica,4.58162,6.01072,664.62512,0.44047,211.54748,0.91948,4.73299,0.02579,0.26557,29.21857,8.87082,0.17493,2.68126,1.67832,0.88083,0.01798,5.7547,0.26628,30.12819,0.99384,41.76937,7.87849,37.76012,,38.04525,74.65029,0.11971,87.33809,1.70954,76.75354,13.65866,,4.32678,1.20451,False
S02248,SYN-019,44.0,46.0,45.0,13.66,-141.42,45.0,ArgAvd,2.16,0.67,0.22,0.94,3.03,13.63,1.33,35.39,3.23,93.39,26.56,7.96,6.86,4.57,1.57,None,Pyrophyllite,0.85553,11.00181,995.65728,3.43755,758.48318,,7.99874,0.08162,0.59694,2.71049,61.10428,0.33721,0.89295,1.85283,0.40728,0.0326,15.52545,0.16207,7.48477,,41.98532,3.59582,2.39876,6.58726,72.85053,41.59695,0.15849,46.69744,,32.66597,27.86662,74.93399,5.56561,,True
S02249,SYN-019,46.0,47.5,46.75,14.38,-140.16,46.75,Oxd,10.79,0.0,0.0,1.79,7.2,1.01,0.59,7.14,18.96,5.59,0.0,5.02,29.16,27.8,24.66,Hematite,Water_silica,0.89961,4.07797,4033.870097949654,2.31909,316.51353,,,0.52821,0.24523,7.22615,35.1819,0.14561,1.92202,0.73623,5.79727,0.05852,,0.93513,15.73299,0.07464,66.4258,0.05609,34.8779,4.38613,39.77261,60.63202,0.25994,73.6609,1.31951,35.62318,10.52911,15.35958,1.03437,1.87986,True
S02250,SYN-019,47.5,49.0,48.25,15.0,-139.09,48.25,Fil,60.62,1.78,0.0,2.23,6.66,9.5,1.42,4.13,1.44,2.26,0.0,0.0,5.28,0.0,2.55,None,WhiteMica,5.23366,2.08139,77.39957,0.04667,,0.71891,0.92918,0.47467,0.20784,10.01175,11.56988,0.06544,0.47335,2.00525,,0.01646,10.12411,0.12288,10.55756,0.04008,15.27643,1.94142,1.09115,,30.50869,68.40739,0.12842,105.0347,4.71441,11.78539,7.60365,38.99003,,6.12536,True
S02251,SYN-019,49.0,51.0,50.0,15.72,-137.83,50.0,Fil,53.68,1.99,0.93,2.42,16.37,5.25,7.79,4.69,3.76,5.18,1.05,25.97,7.59,4.32,0.0,None,WhiteMica,7.60143,3.46978,178.55647,0.68758,261.32451,1.09246,2.03017,0.13077,1.21267,2.80891,9.6398,0.80846,,4.71255,0.68977,0.06488,12.70179,,21.56791,0.17587,14.50474,1.45041,3.02473,20.20297,56.87035,237.32477,0.2257,85.33141,,24.67516,76.88016,63.21606,1.99093,2.55284,True
S02252,SYN-019,51.0,52.0,51.5,16.34,-136.76,51.5,Fil,89.31,4.0,8.04,3.27,5.61,7.66,7.02,0.8,37.88,0.0,0.0,0.0,9.25,2.1,7.03,None,WhiteMica,1.71601,6.04895,53.11424,1.15895,317.1729,0.83768,2.50303,0.96489,0.36611,8.3014,53.07512,0.18725,1.07928,1.5327,1.27709,0.04054,3.2738,1.86808,,0.04093,16.1113,3.78046,5.07359,17.67765,34.01134,49.58102,0.13342,51.67305,1.67117,26.93044,14.36202,104.08123,1.21582,0.41799,True
S02253,SYN-019,52.0,54.0,53.0,16.95,-135.68,53.0,Fil,77.3,2.39,6.15,16.71,10.68,5.97,4.74,1.69,5.59,0.0,5.29,5.95,4.35,1.38,3.29,None,WhiteMica,9.87606,17.82415,177.86201,0.39832,75.02116,0.61724,4.6722,0.60293,0.91394,5.18461,68.8059,0.40139,4.48455,0.98002,4.19651,0.02874,1.49765,0.15024,4.39331,0.23334,91.19286,7.40354,50.33445,5.5251,5.27909,433.75431,0.27396,26.60516,5.65168,133.38842,2.93902,245.47336,3.25328,1.23799,True
S02254,SYN-019,54.0,55.0,54.5,17.57,-134.61,54.5,ArgAvd,2.29,0.0,4.64,0.89,6.23,12.82,0.0,35.78,26.54,61.14,19.23,1.43,34.53,0.38,6.06,None,Pyrophyllite,5.78353,3.73265,1253.54855,0.91508,135.4799,1.22139,4.96046,1.93281,0.14583,11.63906,27.97531,0.05041,1.00984,1.19747,0.31238,0.27349,18.10423,0.21602,5.64695,0.06935,22.21245,4.48823,36.24217,71.18768,13.01881,144.13729,0.66635,216.14875,2.061,21.86675,17.97254,40.57224,24.42714,10.63631,True
S02255,SYN-019,55.0,56.5,55.75,18.09,-133.71,55.75,Arg,45.6,5.06,8.45,2.85,68.34,15.42,6.55,0.0,1.98,0.0,0.0,0.66,4.73,2.56,2.49,None,Kaolinite,0.47704,13.72669,,0.05805,236.91959,,0.68498,0.91517,0.93105,1.63078,31.30205,0.02022,1.16142,3.92649,0.31881,0.20552,2.39648,0.15781,10.50905,0.43884,7.95834,0.29591,4.45452,3.28596,17.78095,313.71971,0.13719,184.6855,,100.98885,16.10236,33.18097,0.4216,6.08437,True
S02256,SYN-019,56.5,58.5,57.5,18.81,-132.46,57.5,Fil,13.83,21.16,3.51,0.0,14.47,34.97,5.42,2.53,8.38,0.5,2.43,2.57,8.64,0.0,1.2,None,Dickite,1.23961,,45.52521,0.17946,130.74943,0.23061,1.12206,0.26326,,31.47891,58.84627,0.03201,4.27002,3.36172,1.30614,0.04137,11.31907,0.16493,7.79402,0.09513,10.7954,2.81696,1.86836,5.63401,15.88247,,,50.29464,6.48682,78.0631,12.33252,110.82156,0.95072,2.43487,False
S02257,SYN-019,58.5,60.0,59.25,19.53,-131.2,59.25,Fil,69.97,0.0,0.0,0.0,4.69,8.02,5.89,3.8,5.48,0.0,3.1,1.88,3.63,0.0,3.19,None,WhiteMica,0.91885,,25.73868,1.84794,395.16201,1.3755,2.99298,1.95959,0.21373,6.8488,36.4529,0.18458,1.65784,5.2672,0.34132,0.01465,5.23961,0.07466,8.32996,0.16832,11.58309,2.54805,3.2527,3.73302,103.43438,70.34121,0.2727,91.03943,3.60318,53.39585,27.66401,183.4789,0.73452,2.8308,True
S02258,SYN-019,60.0,61.5,60.75,20.15,-130.13,60.75,Fil,53.33,0.02,4.53,2.65,8.34,8.9,2.56,3.77,4.19,1.86,0.85,0.0,3.04,0.0,5.32,None,WhiteMica,0.82943,1.09048,110.7951,0.18506,226.87961,0.30442,0.77817,0.31191,0.20428,8.61278,10.8815,0.02272,5.65112,0.32159,0.81428,0.6537,,0.25833,7.54839,0.04959,19.21557,14.90505,1.09624,46.49579,4.19182,161.59782,0.20672,265.44749,3.35926,166.93822,4.52117,78.10103,2.07682,2.46526,True
S02259,SYN-019,61.5,63.0,62.25,20.76,-129.05,62.25,ArgAvd,5.32,0.42,2.52,0.0,4.89,12.35,1.59,55.99,2.95,29.4,46.58,5.86,23.86,4.09,1.25,None,Alunite,13.63435,20.6947,788.16924,0.8217,162.41992,0.66648,13.97646,0.03585,0.54341,14.01667,19.21536,1.09905,5.87805,0.35524,2.22871,0.06897,6.50897,0.14876,3.02752,0.1453,5.45216,2.19996,32.49309,5.19079,48.73339,85.71108,0.3255,92.71842,3.01037,71.97801,31.84215,76.18091,6.75748,,True
S02260,SYN-019,63.0,64.5,63.75,21.38,-127.98,63.75,ArgAvd,9.08,0.24,1.52,27.14,2.0,11.93,0.0,33.76,0.0,41.9,28.29,5.55,16.87,2.41,3.58,None,Pyrophyllite,21.42175,8.24877,148.08432,0.25704,154.44151,0.78215,52.85807,0.49467,0.24102,,37.96186,0.18797,1.57351,0.46547,0.44956,0.03295,,0.07979,3.96153,0.11236,52.2454,2.7861,29.91485,25.96507,68.63217,78.06163,0.9169,167.05602,1.28143,144.18979,14.72636,272.6897,4.34559,3.43231,False
S02261,SYN-019,64.5,66.0,65.25,22.0,-126.9,65.25,Fil,58.97,1.85,0.0,0.0,4.45,10.97,0.92,2.74,27.35,0.67,0.0,2.06,5.93,2.59,1.46,None,WhiteMica,0.24441,13.07545,11.96754,0.01134,58.24182,,8.27896,6.24862,0.35233,3.69893,24.63652,0.03134,6.3755,5.27232,3.78739,0.11874,4.09888,2.74757,20.64864,0.21184,13.40265,2.13621,5.52335,24.37292,169.38646,166.72355,0.1249,,1.13563,25.38652,24.54952,17.00168,1.33482,2.01604,True
S02262,SYN-019,66.0,67.5,66.75,22.62,-125.83,66.75,ArgAvd,6.05,0.0,16.85,1.44,3.18,8.72,1.76,18.7,0.17,81.39,7.72,6.94,13.75,0.84,0.0,None,Pyrophyllite,5.02121,14.37605,211.9845,0.21374,579.13633,6.07244,9.32362,0.25059,,15.27352,91.36294,0.17049,0.95678,1.57081,1.00366,,,0.17104,18.56876,0.10146,14.07505,4.85878,23.89416,52.02598,74.55938,28.08792,0.52144,32.72608,0.5997,67.14143,,4.44896,12.0628,4.08564,True
S02263,SYN-019,67.5,69.0,68.25,23.23,-124.75,68.25,Fil,64.5,0.0,4.51,0.0,0.75,0.87,7.27,4.77,2.51,1.75,3.3,1.0,3.16,14.18,2.04,None,WhiteMica,3.2601,6.64869,67.25084,0.03133,271.13414,,0.62406,0.38577,1.0331,8.59193,94.48092,0.81771,3.64545,15.83055,0.42863,0.06658,,0.08097,6.50396,0.0916,23.3441,1.39886,3.09519,4.66115,44.95738,71.88093,0.24104,45.25119,8.27717,27.42371,27.98612,65.49396,0.56981,1.69353,False
S02264,SYN-019,69.0,70.5,69.75,23.85,-123.68,69.75,ArgAvd,6.81,1.61,0.0,0.0,3.39,7.27,0.75,33.88,2.78,25.49,30.36,7.06,18.02,1.52,3.26,None,Alunite,8.44938,2.15455,261.08303,0.37856,370.89079,0.62613,9.75237,0.23353,1.08059,3.92921,30.05653,0.87111,3.56501,0.55261,0.74429,0.02182,31.09114,0.44755,,0.0198,11.40193,4.1724,47.91711,3.761,49.80025,89.48729,0.83436,123.12895,4.23191,266.60497,14.85657,85.43146,1.61488,1.91975,True
S02265,SYN-019,70.5,72.0,71.25,24.47,-122.61,71.25,ArgAvd,3.06,0.0,1.89,4.2,8.65,5.42,0.85,32.19,5.23,51.7,24.41,6.21,9.81,2.85,2.94,None,Pyrophyllite,,5.76253,729.30368,0.43704,147.26831,2.67285,95.8496,0.0484,1.70685,10.83804,15.67844,0.15372,1.95125,1.07482,0.33852,0.17158,4.78971,3.93919,6.59753,,73.41915,4.78446,7.44075,9.83448,55.07598,47.50049,0.16913,67.16609,,77.34771,19.6393,40.07467,3.53051,3.76936,True
S02266,SYN-019,72.0,73.5,72.75,25.09,-121.53,72.75,Arg,13.61,0.0,3.55,0.0,69.09,8.19,6.19,2.8,6.84,0.0,0.0,2.56,4.51,0.0,2.22,None,Kaolinite,1.04185,18.85281,16.74254,0.46692,634.85262,,1.97457,2.82643,,12.35505,12.35036,0.01965,4.86519,1.21624,3.54807,0.02593,3.95374,0.04828,72.47373,0.08865,30.31897,1.4811,8.31131,11.62572,61.46896,99.66568,0.18864,22.80694,,79.80008,5.30409,222.08412,3.32924,11.65377,True
S02267,SYN-019,73.5,75.0,74.25,25.71,-120.46,74.25,ArgAvd,4.26,2.88,2.95,3.58,8.26,16.94,2.77,16.03,0.23,51.68,15.28,7.29,13.92,2.24,3.17,None,Pyrophyllite,3.52023,6.30243,74.90118,1.98998,234.94364,0.32285,2.358,0.67625,0.43607,14.59396,42.5568,,2.54925,0.67632,0.88999,0.04552,13.96057,0.1703,4.41617,0.01799,23.85215,2.40389,18.60695,4.5878,18.40191,22.46831,0.24311,82.78938,2.36209,43.51116,20.42298,134.20469,8.94269,5.44943,False
S02268,SYN-019,75.0,76.0,75.5,26.22,-119.56,75.5,ArgAvd,5.07,2.49,1.72,2.7,11.93,9.91,3.04,2.85,1.29,100.0,5.13,13.17,6.81,3.14,1.32,None,Pyrophyllite,2.74519,18.15787,,0.92857,128.8437,0.28213,3.05591,0.03375,1.07888,1.82533,56.77006,0.06939,1.95582,0.46522,0.46889,0.0238,18.01739,0.01673,,0.01288,25.86645,3.83322,51.58118,16.20112,119.21701,67.92963,1.08048,175.36868,2.07759,8.74298,27.88823,37.58538,9.92903,7.78264,True
S02269,SYN-019,76.0,78.0,77.0,26.84,-118.48,77.0,ArgAvd,2.35,19.77,5.47,0.0,4.62,2.53,6.28,31.06,3.95,19.12,17.43,16.37,9.47,3.23,26.5,Goethite,Alunite,0.53046,19.47627,47.11328,0.09988,19.61617,1.18723,0.60405,0.45337,2.23686,9.51336,58.64657,0.04156,0.59313,0.46784,0.51744,0.05475,6.06253,0.18396,5.00746,0.03993,27.64122,1.25553,3.84402,14.85432,31.87162,65.74191,1.00756,27.89877,1.98078,129.15338,15.77951,34.73514,0.76865,0.67717,True
S02270,SYN-019,78.0,79.5,78.75,27.56,-117.23,78.75,ArgAvd,2.94,0.67,0.0,1.19,4.53,9.87,2.94,45.58,1.53,20.15,12.86,9.73,3.61,7.01,1.81,None,Alunite,7.31936,8.08179,433.96655,0.51465,511.15999,0.19083,6.80587,,2.30801,14.29123,28.03232,0.46484,3.33671,0.7013,1.48256,0.03508,129.03489,0.02385,4.34739,0.02535,32.85754,9.04567,4.00576,8.1216,65.45883,32.56137,0.26004,,3.31871,,30.45026,155.31658,5.90807,2.70421,True
S02271,SYN-019,79.5,80.5,80.0,28.07,-116.33,80.0,ArgAvd,6.14,0.0,1.65,3.43,6.36,0.62,0.59,45.72,2.79,67.15,5.18,6.75,5.24,2.66,4.98,None,Pyrophyllite,12.1021,13.46211,1701.47459,2.06132,189.20717,0.37725,7.69787,0.07331,0.73391,9.65637,107.37606,0.10504,2.05299,4.41218,1.23416,0.13226,,0.1748,7.05902,0.05458,4.11826,13.05917,33.49378,5.22535,6.60373,83.80103,0.25324,36.40082,0.80485,123.12346,35.198,4.63083,1.32169,1.60775,False
S02272,SYN-019,80.5,82.0,81.25,28.59,-115.44,81.25,ArgAvd,6.73,0.0,0.0,28.91,5.04,11.12,0.0,36.07,0.0,39.35,13.37,4.67,26.93,4.18,0.0,None,Pyrophyllite,9.31038,11.92736,1170.45408,,80.35688,,7.3067,0.15688,0.36239,5.88693,41.78602,0.04772,0.7031,0.91892,3.14727,0.07477,17.52462,0.20361,11.4413,0.05288,17.11455,13.2328,18.21633,6.84438,15.80426,357.66342,0.1522,76.38152,1.52729,23.55747,13.36577,42.01426,5.64546,2.28792,True
S02273,SYN-019,82.0,84.0,83.0,29.31,-114.18,83.0,ArgAvd,4.17,6.68,1.73,1.71,4.43,10.64,2.07,54.61,1.21,89.51,25.31,5.26,6.62,4.38,3.14,None,Pyrophyllite,8.95174,12.65292,431.25223,1.16766,349.3042,4.26542,48.72589,0.57533,0.49077,4.0693,8.87957,0.07628,1.02627,5.50979,0.25278,0.04289,10.32734,0.25876,8.00955,0.05348,33.03058,1.52543,13.1643,34.64761,17.96664,133.86472,0.35838,77.81939,,93.15551,10.18023,18.20702,4.68997,0.59,True
S02274,SYN-019,84.0,85.0,84.5,29.93,-113.11,84.5,ArgAvd,1.01,2.86,4.87,3.44,6.15,7.56,4.85,34.51,17.16,43.52,17.92,7.06,10.77,0.15,4.15,None,Pyrophyllite,0.88231,27.13341,92.50241,0.50255,336.8951,0.54448,6.82634,0.48507,0.95536,5.16503,17.6828,0.08801,1.59645,5.65286,2.84119,0.08888,1.59474,0.61524,19.18411,0.03981,21.53511,1.1101,3.44943,1.93538,18.5041,21.18394,1.48999,38.69632,1.0434,56.1623,14.60796,21.14054,0.26124,,True
S02275,SYN-019,85.0,86.0,85.5,30.34,-112.39,85.5,Fil,89.29,3.56,0.0,1.56,23.62,0.0,1.89,2.66,3.77,1.65,0.93,0.63,0.26,30.45,6.04,Hematite,WhiteMica,0.65102,39.51862,87.42652,1.367516012498595,110.81049,0.9612,1.57651,0.33354,0.41245,15.42118,22.91409,0.26241,2.53143,2.61677,1.32076,0.08113,,0.31909,7.17055,0.0295,14.62587,1.94438,0.50469,16.69473,120.51245,98.47871,1.59496,403.73672,1.31667,,6.40737,81.78916,1.17975,2.73822,True
S02276,SYN-019,86.0,87.0,86.5,30.75,-111.68,86.5,ArgAvd,3.26,0.0,0.0,1.55,7.9,15.88,3.34,29.16,0.0,76.15,16.05,11.99,40.63,0.0,1.58,None,Pyrophyllite,2.03223,4.89373,226.49241,0.14076,230.70776,0.33664,1.19081,0.28373,0.60794,9.12561,29.47464,0.24016,3.06531,3.83781,0.29061,0.18195,1.70509,0.64961,15.1827,,35.79684,1.64363,,13.0566,34.79419,57.62664,0.20749,35.06185,0.77,101.38851,,105.26111,0.58185,,True
S02277,SYN-019,87.0,88.0,87.5,31.16,-110.96,87.5,ArgAvd,0.4,5.43,3.31,4.21,0.3,12.53,0.0,34.94,0.0,57.37,5.3,4.21,7.13,0.0,5.84,None,Pyrophyllite,1.34887,3.143,56.73347,0.06323,207.50436,0.74248,2.32597,0.06444,0.42018,4.60721,83.3328,0.04426,1.18452,1.39665,1.09293,0.02735,1.8836,3.31815,14.83644,0.02968,52.56436,0.23683,2.87091,3.48674,13.28738,40.02299,0.46215,90.02788,,20.09445,12.57246,37.34289,0.68083,16.50656,False
